"Vaccination.Coverage.Percentage....","Denominator","Race.Sort.Order","Visual.Figure.Number","Week_Ending_Date","Race.and.Ethnicity","Vaccination.Coverage.Status","Pregnancy.Status.at.Vaccination","Pregnancy.Vaccination.Order"
8.72602699552663,54518.2024295032,1.40361581370234,1.49534071260132,"01/09/2021","White, NH","Fully Vaccinated","Any","NULL"
1.98603249303997,94604.3183469723,5.83942200313322,1.98022896400653,"05/22/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
89.6719436642015,44452.8014978771,3.80136432615109,1.06937468727119,"09/18/2021","Hispanic/Latino","Fully Vaccinated","Any","3"
52.7296777636511,49186.2883196713,4.58453080640174,1.555928963935,"11/13/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
70.5986227814108,98888.3747810586,2.41712378012016,1.18937352532521,"03/11/2023","Hispanic/Latino","Fully Vaccinated","Any","NULL"
80.5382198708597,73189.5343598798,5.01126451790333,1.29645748157054,"03/25/2023","Asian, NH","Fully Vaccinated","Any","NULL"
68.1643504581414,5475.98848644225,4.1460967916064,1.84100412181579,"07/16/2022","Other, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
88.4220968301175,20477.4543319254,5.5448045595549,1.20510710123926,"04/15/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
3.9864802346332,54102.4561534252,2.9806259451434,1.58271908969618,"09/18/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","3"
81.5770998891676,47047.8596786822,2.54142207000405,1.39626219822094,"01/23/2021","All Races/Ethnicity","Fully Vaccinated","Any","2"
78.1547235085862,104617.015626999,4.65847081528045,1.30557127622887,"11/19/2022","White, NH","Fully Vaccinated","During Pregnancy","NULL"
70.019305500621,94121.2336646584,4.47504284232855,1.47225528932177,"09/24/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
34.0265224422561,38824.5510394173,3.17650082777254,1.743249097839,"11/13/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
3.80235679624602,75481.2260820901,5.03759945183992,1.97680360660888,"12/11/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
32.9063206732739,96134.2644182453,2.52806522441097,1.15626385132782,"04/09/2022","All Races/Ethnicity","Fully Vaccinated","Any","3"
24.7197396623204,72472.9396230911,5.57277656649239,1.12942581134848,"02/25/2023","White, NH","Fully Vaccinated","Any","NULL"
76.7972135089338,68686.7685157405,4.14914694754407,1.58055930281989,"02/18/2023","Asian, NH","Fully Vaccinated","Any","NULL"
32.7248746345052,18856.5912488478,4.8858212903142,1.13714917493053,"01/16/2021","All Races/Ethnicity","Fully Vaccinated","Any","2"
27.4943444914883,64820.963580278,4.5857194615528,1.20199644449167,"05/21/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
68.5499211486429,31392.8030602061,4.31588094704784,1.34164906456135,"10/15/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","1"
76.2885665764566,50236.0153189714,4.51546000340022,1.26590094668791,"11/06/2021","White, NH","Fully Vaccinated","Any","NULL"
41.3503169661155,26252.1426410938,1.9631792397704,1.72158598154783,"01/22/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","2"
65.8857393011218,29577.7554957694,3.99039107281715,1.69549148436636,"09/10/2022","Other, NH","Fully Vaccinated","Any","NULL"
9.39830083432607,70171.7569383751,4.83585260948166,1.79420872707851,"05/22/2021","Black, NH","Fully Vaccinated","Any","NULL"
19.8644809485879,51675.4318101334,2.18187965941615,1.27446999866515,"04/03/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
86.1417976704659,20012.8760665697,4.45778031274676,1.18195636197925,"09/03/2022","Other, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
67.9089899741812,31324.5059821412,1.46119538834319,1.46260366705246,"07/09/2022","Asian, NH","Fully Vaccinated","During Pregnancy","NULL"
73.9516711086966,76205.2173132284,4.68520620162599,1.55054507683963,"01/07/2023","Other, NH","Fully Vaccinated","Any","1"
37.725272287312,66065.7884383842,5.72340535721742,1.62271771416999,"05/15/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
53.6236159275519,17076.8840392744,4.32043825881556,1.48289342387579,"07/30/2022","White, NH","Fully Vaccinated","Any","NULL"
72.1337672688067,10753.6683690569,4.33707787329331,1.12983097415417,"10/08/2022","Other, NH","Fully Vaccinated","Before Pregnancy","2"
80.2233011321398,101991.812055922,3.10010837181471,1.88399680703878,"06/12/2021","Black, NH","Fully Vaccinated","Any","2"
34.7828008767217,41116.5460277796,1.68983461242169,1.99131792783737,"11/13/2021","Black, NH","Fully Vaccinated","Any","NULL"
8.15608420860954,72591.1483605984,3.34682556823827,1.86196543602273,"05/28/2022","Other, NH","Fully Vaccinated","During Pregnancy","NULL"
56.504650429613,89744.0402015056,1.46877121319994,1.85225071781315,"05/14/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
67.3309504218399,28226.7675748304,4.77036675577983,1.37741360720247,"05/27/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
7.70967469657771,7205.33573833178,2.83163952780887,1.61707649985328,"10/02/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
27.1367402918637,64221.8608584353,3.84068190841936,1.51834239251912,"03/26/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
55.4949628049741,88750.4206400933,2.9151065708138,1.03692920994945,"07/09/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
67.9897648327751,40503.6073536335,2.0161935002543,1.74303243448958,"02/26/2022","Asian, NH","Fully Vaccinated","Any","NULL"
82.810259114136,37443.4605101834,3.67632692935877,1.84242850425653,"10/09/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
42.9602706639329,69260.5137313104,2.9292362453416,1.04911531717516,"07/09/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
51.2108877925202,101213.062310948,5.31142679648474,1.89328920771368,"03/25/2023","Asian, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
66.5168172514066,64319.9331737836,1.4678177239839,1.37817745283246,"10/09/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
77.4275024267379,55572.9955497205,1.31724268919788,1.69556430145167,"07/10/2021","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","2"
82.095929354243,19432.7337720911,1.83382018608972,1.7173113625031,"12/17/2022","Other, NH","Fully Vaccinated","Any","NULL"
5.09131495007314,89733.7865109988,5.67827615677379,1.68252494675107,"02/25/2023","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
45.4126198603073,25450.7129491016,3.21254487638362,1.30040635610931,"05/28/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
31.6541930057108,71819.4264502062,4.37198141380213,1.302623182768,"04/23/2022","All Races/Ethnicity","Fully Vaccinated","Any","3"
76.353717902326,66513.9889805198,1.18038999522105,1.47611039830372,"09/25/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
72.8210952939698,8716.92729829461,3.34210544032976,1.04848248395137,"06/26/2021","White, NH","Fully Vaccinated","Before Pregnancy","1"
10.5950098240748,100274.845955777,1.22826785105281,1.49161982000805,"02/20/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
64.3555959159974,62930.214266262,4.10016846866347,1.5886247237213,"01/29/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
21.2447778799804,91271.2905578481,5.32445994112641,1.23463932843879,"11/12/2022","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
6.76859463297296,56406.4475164544,1.97934580291621,1.96463824948296,"02/13/2021","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","2"
84.4888470952632,30718.5116880932,2.41049226629548,1.15999466041103,"07/24/2021","Black, NH","Fully Vaccinated","Any","NULL"
14.1922546109883,64439.4487644229,5.32593544363044,1.57523798383772,"05/14/2022","White, NH","Fully Vaccinated","Any","NULL"
58.4292787073879,84615.8497926614,1.16017523594201,1.42079221224412,"12/03/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
15.6686524775578,73795.6293397124,4.91177687677555,1.12242970848456,"07/16/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
1.812683030474,52554.8207891167,3.2753474698402,1.36428520735353,"01/22/2022","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","NULL"
47.0746403248748,51058.1458471029,1.40060944273137,1.99872615956701,"06/04/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
7.79089376307093,66580.7573080149,5.53380435006693,1.79788629314862,"08/20/2022","White, NH","Fully Vaccinated","Any","1"
25.5551118488191,49362.289085804,1.94503327272832,1.34985151165165,"05/27/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
37.9652715625707,64982.0241213427,4.73047934146598,1.93697705469094,"07/17/2021","Hispanic/Latino","Fully Vaccinated","Any","3"
53.0312146132579,4096.18895375147,3.15782039915211,1.71319737914018,"03/12/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
72.8445069929352,104916.446380667,4.35266098612919,1.49524376844056,"10/30/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
18.2401673600078,45004.4707863287,1.93725606333464,1.81224536173977,"03/25/2023","White, NH","Fully Vaccinated","Any","2"
41.486047856044,15634.3587085996,5.40871586441062,1.65493254479952,"05/01/2021","Hispanic/Latino","Fully Vaccinated","Any","1"
40.4673231824767,92145.2103646507,1.24433724232949,1.36074588098563,"10/08/2022","Hispanic/Latino","Fully Vaccinated","During Pregnancy","NULL"
66.2574225658318,58618.102785924,2.10102443373762,1.47193155204877,"11/12/2022","All Races/Ethnicity","Fully Vaccinated","Any","1"
64.5423593932763,93372.7609978616,2.30900233052671,1.59835770563222,"06/12/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
75.0593446927378,7448.51807505148,4.83604952017777,1.72619983111508,"04/09/2022","Hispanic/Latino","Fully Vaccinated","Any","2"
80.0569207171211,93356.0959124824,2.92981252097525,1.35599973099306,"07/02/2022","Black, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
86.0238050313201,77161.4740343727,2.3928655453492,1.5864784498699,"04/10/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
49.7206899835495,81992.9183830842,1.38807756034657,1.51660358789377,"02/19/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
47.166919680289,91539.9759780744,3.50152431428432,1.59351468947716,"06/03/2023","Other, NH","Fully Vaccinated","Any","1"
15.4140524536371,54602.045364267,3.25725724711083,1.88826958462596,"01/14/2023","All Races/Ethnicity","Fully Vaccinated","Any","3"
43.2782218658365,97879.0318118145,5.9330080661457,1.86712755588815,"02/13/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
22.9200179236941,24808.7933603413,1.71067170239985,1.83120136964135,"02/20/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
3.59219152259175,6386.32234538742,5.16917875758372,1.16171811125241,"04/09/2022","Asian, NH","Fully Vaccinated","Before Pregnancy","NULL"
57.3224860333605,35774.4189473509,1.14764745021239,1.33139774529263,"04/16/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
48.7223505377769,70825.7669036435,4.893793518655,1.92617245507427,"11/06/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
12.651350558619,35662.2597236994,2.14336970145814,1.92503912118264,"04/17/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
25.6191734482767,99772.2248181745,1.66930059227161,1.63649753807113,"12/11/2021","Other, NH","Fully Vaccinated","Any","NULL"
52.6476627475815,82925.426058105,1.95305461902171,1.79290983942337,"05/27/2023","Black, NH","Fully Vaccinated","Any","NULL"
14.9018380658235,38180.7614397467,2.07932319864631,1.57174635794945,"11/06/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
8.6959902956849,52658.1080971838,5.67085696058348,1.03937568631954,"04/08/2023","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","2"
38.7037621492054,45974.8545194361,5.94408827275038,1.28765724389814,"04/10/2021","Black, NH","Fully Vaccinated","Before and During Pregnancy","3"
32.1252693857532,82657.0146321512,2.55012464267202,1.48084158846177,"02/19/2022","Asian, NH","Fully Vaccinated","Any","NULL"
76.2974986495217,53042.9837751382,1.6856543966569,1.43491375236772,"07/23/2022","Asian, NH","Fully Vaccinated","Any","NULL"
23.4899623715552,5184.43350378424,4.30492903362028,1.93246988719329,"02/26/2022","Black, NH","Fully Vaccinated","Any","1"
2.08994764394593,69027.8993963473,3.9245668835938,1.64568058564328,"06/12/2021","Asian, NH","Fully Vaccinated","Before Pregnancy","NULL"
77.8746784328716,27532.4576265381,2.72032666276209,1.00082896370441,"02/27/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
30.2132928965846,79673.4878694301,5.06978269224055,1.01952241081744,"01/15/2022","Black, NH","Fully Vaccinated","During Pregnancy","NULL"
57.0505351160187,33719.5351182916,2.41591979772784,1.29697456932627,"04/09/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
49.3422911649803,95879.1056875829,5.22920530312695,1.2737461978104,"07/10/2021","Other, NH","Fully Vaccinated","Any","NULL"
33.9929377348395,90494.5317036104,1.6851094274316,1.82947133923881,"08/20/2022","Other, NH","Fully Vaccinated","During Pregnancy","1"
16.7843332621967,50654.4505312289,5.30973878130317,1.72105942294002,"03/05/2022","White, NH","Fully Vaccinated","Any","NULL"
38.7333353826078,10890.1803269049,1.33560309442692,1.68055588845164,"05/06/2023","All Races/Ethnicity","Fully Vaccinated","Any","1"
56.958855950064,62446.8413448175,3.17604217701592,1.38419489259832,"02/13/2021","Asian, NH","Fully Vaccinated","Any","NULL"
47.0320643180748,62627.5966226372,4.40067479759455,1.18527346709743,"03/05/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
59.563806748786,104772.122315184,2.02913460112177,1.2117026054766,"09/24/2022","Other, NH","Fully Vaccinated","Any","NULL"
65.8612920982065,37757.6001107104,5.71269523724914,1.70369215472601,"05/27/2023","White, NH","Fully Vaccinated","Any","3"
43.9601054638624,71506.7538093261,2.89661895972677,1.26248777471483,"02/05/2022","Black, NH","Fully Vaccinated","Any","3"
34.7164323942969,99171.062446306,4.13120070612058,1.22634863946587,"10/08/2022","White, NH","Fully Vaccinated","Any","2"
0.617065848573111,62146.8509412571,1.9175120096188,1.59318629535846,"05/14/2022","Black, NH","Fully Vaccinated","Any","NULL"
0.332685751165263,74042.5302243072,4.29603809164837,1.14737070724368,"02/20/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
89.8427605446428,12764.3344051195,4.67346455343068,1.05104209878482,"02/19/2022","Other, NH","Fully Vaccinated","Any","NULL"
9.74218527940102,91831.6846440251,3.47839716495946,1.01388502935879,"05/22/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
37.8058249999071,54642.4894550052,5.34359371894971,1.80818550032564,"06/05/2021","Asian, NH","Fully Vaccinated","Before Pregnancy","2"
64.8249745590147,26354.2664689834,5.15918972226791,1.8025645299349,"06/05/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
67.0512836418813,45610.8663776976,5.91649412666447,1.01504382374696,"08/20/2022","Black, NH","Fully Vaccinated","Any","2"
78.7414937813301,93852.0929541222,4.33425112534314,1.59529471863061,"10/02/2021","Asian, NH","Fully Vaccinated","Any","NULL"
54.8904768829001,54077.9163162194,4.21430071024224,1.30736278975382,"08/21/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
68.2851626232499,72112.6567324467,1.22572642425075,1.60611086990684,"11/12/2022","White, NH","Fully Vaccinated","Any","1"
76.5058892150642,32385.6692795805,1.95423221238889,1.21558752236888,"02/12/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
55.3340023024008,86802.7181797433,1.16293621854857,1.94786934065633,"03/20/2021","White, NH","Fully Vaccinated","Any","NULL"
71.6281423502835,28679.6783771559,5.23597238957882,1.10590566694736,"11/19/2022","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
2.06377791599371,41256.6128954007,3.12228627991863,1.11949086771347,"04/16/2022","Asian, NH","Fully Vaccinated","Any","NULL"
37.647383833956,27603.1478881412,5.08601719303988,1.14053755975328,"12/04/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
79.0018795879092,98886.1193057145,1.75829996610992,1.29285536636598,"04/09/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","3"
58.4554355052067,45881.4060470529,3.02922052820213,1.59873623633757,"07/31/2021","Other, NH","Fully Vaccinated","Any","NULL"
83.4804525049869,17619.2120191853,4.61254465766251,1.20903452159837,"06/05/2021","Other, NH","Fully Vaccinated","Any","1"
15.5519261715235,96708.4144390211,1.29816914233379,1.45233107497916,"06/25/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
28.5178948590299,39016.5444435671,2.65174611611292,1.45282943965867,"05/29/2021","Asian, NH","Fully Vaccinated","Any","2"
72.6243420166662,90454.5102182252,4.88382000965066,1.38176342844963,"06/11/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
89.3033960304223,18147.1185617996,5.20229672570713,1.98757321154699,"04/24/2021","Other, NH","Fully Vaccinated","Any","2"
29.1114153341856,40216.9068336873,5.35290765133686,1.01014979300089,"07/10/2021","Other, NH","Fully Vaccinated","Before Pregnancy","3"
0.107604044373147,28619.1703684526,5.76520950789563,1.86548694083467,"03/20/2021","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
89.5930069239344,8300.17944990029,2.91977876238525,1.09269827604294,"07/31/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
13.3962209781865,83493.1918938202,5.75315983290784,1.18209247034974,"08/07/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
4.45759603581391,23902.4834011928,4.52052312809974,1.44776618271135,"06/19/2021","White, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
53.9410194804892,43516.9630148001,3.10990696912631,1.72909006266855,"04/03/2021","Other, NH","Fully Vaccinated","Any","NULL"
29.0159584457986,36565.3129433126,2.95658046985045,1.18996232375503,"09/11/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
47.6719887292245,64920.779030123,2.0528337280266,1.13931142981164,"10/29/2022","White, NH","Fully Vaccinated","Any","NULL"
71.8266084392555,58727.9157084483,4.76240090467036,1.21279262425378,"04/22/2023","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","NULL"
6.22461349347141,104491.86516401,3.22538925241679,1.16872822563164,"05/14/2022","Asian, NH","Fully Vaccinated","Any","2"
62.7603689673124,29462.675009653,3.26657421211712,1.853035336826,"11/06/2021","All Races/Ethnicity","Fully Vaccinated","Any","2"
85.6614251132123,78476.7398572171,1.41625429643318,1.74001559684984,"05/01/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
25.0825693598483,103146.533186434,2.82584514375776,1.56969131994992,"05/27/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
22.5214146469021,60435.5493645729,5.47476452914998,1.85533619252965,"06/03/2023","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
14.3970238561509,43604.2979307217,3.72218922968023,1.14827864221297,"01/07/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
6.46819405825809,87579.5419061542,1.15413533197716,1.37745711044408,"04/30/2022","Black, NH","Fully Vaccinated","Any","NULL"
50.3366137544392,15067.6257317439,2.94216541596688,1.31964347464964,"05/20/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
44.2322857596679,58168.6548587903,1.56697622989304,1.02993193850853,"06/19/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
44.6346002790844,48808.6115094018,2.38627229491249,1.38785904622637,"08/13/2022","White, NH","Fully Vaccinated","Before and During Pregnancy","2"
80.2199541408336,31515.5702944666,4.59759915503673,1.70943902456202,"08/14/2021","White, NH","Fully Vaccinated","Any","1"
3.31440369074699,19645.8397859526,2.88012592494488,1.24815878807567,"11/19/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
18.398066364415,92379.2440657918,4.17229977226816,1.64790036412887,"08/07/2021","Black, NH","Fully Vaccinated","During Pregnancy","NULL"
46.3944368662778,60842.6043337479,3.48373896232806,1.16750952135772,"06/05/2021","Hispanic/Latino","Fully Vaccinated","Any","2"
21.3414919767994,59686.6667018482,5.03743228875101,1.7723926785402,"04/03/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
51.9618409883464,63929.193710271,3.91094204061665,1.47934240568429,"01/09/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
43.5478894057218,77717.6216122576,1.86006401688792,1.060370254796,"02/11/2023","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
51.412547792634,68668.955048311,5.68645519809797,1.77071230439469,"05/29/2021","Asian, NH","Fully Vaccinated","Any","NULL"
13.0169540535891,66177.4123303194,1.26905437349342,1.87701166048646,"06/03/2023","Other, NH","Fully Vaccinated","Any","NULL"
13.1575012605172,8962.9829721835,1.43616093578748,1.5897305868566,"01/16/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
37.2291651033098,61159.494092531,5.20779002830386,1.60976771847345,"03/19/2022","Black, NH","Fully Vaccinated","During Pregnancy","3"
61.6758285061922,63417.7651737286,3.10444630472921,1.42068280372769,"02/19/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
59.0045321839163,67614.4996805491,4.58743026386946,1.04851466068067,"03/26/2022","Other, NH","Fully Vaccinated","Any","NULL"
82.7135658737272,66934.8457712238,4.68075365549885,1.65092546655796,"02/18/2023","Other, NH","Fully Vaccinated","Any","1"
73.4241158640012,12002.0080095744,5.93735272553749,1.50189759535715,"05/08/2021","Black, NH","Fully Vaccinated","During Pregnancy","3"
61.0328671115683,11530.9402751997,5.80483559775166,1.78637852496468,"03/05/2022","Black, NH","Fully Vaccinated","Any","2"
72.917169569945,73572.5523282238,1.70896867197007,1.54702655831352,"01/23/2021","Hispanic/Latino","Fully Vaccinated","During Pregnancy","1"
11.5642170906533,88151.0754001366,4.32475657924078,1.44412695989013,"11/06/2021","Black, NH","Fully Vaccinated","Any","1"
22.645301618753,18480.4793819902,1.16577121103182,1.83779739751481,"03/06/2021","Black, NH","Fully Vaccinated","Any","2"
29.9386933412869,83389.5778309917,3.47256675269455,1.67573497397825,"03/04/2023","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
36.7764168824768,53147.1316053558,4.95676211337559,1.05166189209558,"04/08/2023","Hispanic/Latino","Fully Vaccinated","Any","2"
57.3736921998672,104333.198470137,2.89604876795784,1.12598595372401,"04/09/2022","Black, NH","Fully Vaccinated","During Pregnancy","NULL"
73.0176676545292,54435.3852667229,5.74149680696428,1.82637205859646,"09/24/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
23.3697484826669,60864.5602106075,4.30337890191004,1.40142874442972,"06/26/2021","Black, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
73.9978827326093,42133.1864410217,3.16382547630928,1.50507799116895,"02/19/2022","White, NH","Fully Vaccinated","Before Pregnancy","NULL"
1.39763350705616,56423.7480504883,5.19341299100779,1.33713378338143,"10/15/2022","Hispanic/Latino","Fully Vaccinated","Any","3"
59.0923892234685,11189.0157592795,5.02349361451343,1.62384007149376,"12/03/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","3"
73.2982784603722,58442.9461639104,3.13531152578071,1.57756361970678,"03/19/2022","White, NH","Fully Vaccinated","During Pregnancy","2"
41.6616140901111,101462.04882288,2.64695254759863,1.22224805108272,"09/17/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
18.3685642782832,57357.5443992633,3.82520256470889,1.63957369280979,"03/04/2023","White, NH","Fully Vaccinated","Any","NULL"
1.69477001151536,48129.3950428355,5.30614585988224,1.35674491571262,"10/22/2022","Asian, NH","Fully Vaccinated","Any","NULL"
25.5668825592147,6911.74798363284,3.92935512377881,1.45080887596123,"04/02/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
82.649118094286,7468.30185994506,4.22560064145364,1.40069181914441,"09/24/2022","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","3"
84.3127958024852,8447.0089749475,4.83542034775019,1.22177442302927,"02/06/2021","Other, NH","Fully Vaccinated","Any","NULL"
48.990604719473,20012.4688674691,4.46428512013517,1.24787499988452,"10/29/2022","Black, NH","Fully Vaccinated","Any","1"
19.813855902222,51380.6455438093,5.33398841414601,1.17625953280367,"10/16/2021","White, NH","Fully Vaccinated","Any","2"
44.1953307026066,85669.2547147342,1.47348776133731,1.43230695067905,"10/30/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
72.3437308744295,32191.5465417404,4.04969647084363,1.60969362407923,"12/31/2022","White, NH","Fully Vaccinated","Any","1"
36.8090483972803,80463.2549098833,2.20437394827604,1.40905472170562,"01/14/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
9.36515448996797,56748.3461261687,3.34820829471573,1.91258347406983,"04/01/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
25.335035281023,33041.5353190263,2.4196104335133,1.2810488587711,"04/09/2022","Black, NH","Fully Vaccinated","Any","2"
32.6403997183777,5395.98173221573,5.59220639313571,1.21560124936514,"01/23/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
23.40980914752,71664.3137891355,2.9987202459015,1.55242015910335,"08/28/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
42.5025695712771,10445.0862303874,3.82672330155037,1.35019328934141,"01/09/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","2"
33.0358462345088,88770.3018636075,1.40438506170176,1.93804642232135,"10/16/2021","Black, NH","Fully Vaccinated","Any","NULL"
10.9508665004047,17404.7979196915,5.71350092440844,1.62955710524693,"06/04/2022","Asian, NH","Fully Vaccinated","Any","1"
4.24352935196366,70394.735563166,4.67889302666299,1.4369796726387,"09/24/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
23.7305062682368,88929.2408452139,3.37656108103693,1.28957715001889,"12/10/2022","Asian, NH","Fully Vaccinated","Any","NULL"
87.468297467893,29855.308351916,1.90921624330804,1.03666315111332,"06/12/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
44.1111420575296,17471.1840299168,4.65183440269902,1.54838113416918,"12/11/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
43.1473292846465,81349.3570803716,4.0731352197472,1.32037406414747,"04/08/2023","White, NH","Fully Vaccinated","Before Pregnancy","NULL"
67.6159971674904,25208.004556108,1.30520795029588,1.48101906129159,"03/27/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
60.2879128879169,30906.0372316574,1.26647691614926,1.80930687393993,"05/22/2021","Black, NH","Fully Vaccinated","Before Pregnancy","NULL"
4.46222838750109,57766.883783835,3.27628157474101,1.21880022669211,"02/05/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
62.7680035698228,51891.6229852829,1.90481068473309,1.089376316173,"10/08/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
32.8025194757385,41643.1916515958,3.45652962010354,1.79713779804297,"04/01/2023","Other, NH","Fully Vaccinated","Any","NULL"
79.8372647465905,82556.8473746083,5.90935724112205,1.17440707026981,"08/21/2021","Asian, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
70.0093398368452,60451.6059503881,2.12061053630896,1.8013094838243,"09/18/2021","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","1"
12.5700888121733,19429.9327969041,4.56264327652752,1.03694221447222,"03/25/2023","White, NH","Fully Vaccinated","Any","NULL"
